audio_id	user_id	audio_name	artist_name	count
284	33534	Quentin6	Angela343	44
785	67993	Geraldine2020	Fausto148	30
2932	51175	Charles1987	Rosalyn1961	37
4617	15697	Lenny2012	Myrick2005	1
4121	38019	Bird776	Carl1952	40
3712	95811	Stephine5	Lorean294	3
281	72889	Valadez15	Raul1	26
1021	43781	Rust958	Isaac353	90
280	78565	Dale1954	Berenice2003	59
1520	58136	Alecia1996	Cheyenne377	18
285	78498	Lockwood1971	Lanier1	36
1019	28817	Delois1978	Timothy598	26
2433	56833	Kenny42	Freeman2028	11
1021	43781	Rust958	Isaac353	4
1020	66137	Treadwell2022	Trinidad5	28
3212	59429	Isiah2	Boyce1959	49
4124	62784	Stephanie267	Bradley1966	59
4615	66935	Peacock363	Damaris223	4
3213	89550	Renaldo7	Zenia1953	57
4619	73699	Bollinger1971	Higginbotham463	73
3210	54393	Whipple716	Thanh964	92
786	48962	Boatwright1982	Wingate334	4
2432	07102	Tania1996	Billie2004	97
3214	93919	Caudle5	Sumner1958	53
2933	51459	Tatiana2029	Toya8	83
782	52777	Stevie2003	Sepulveda2018	49
278	13851	Brock745	Garber781	16
1522	93329	Glynda2009	Herschel1999	68
1520	58136	Alecia1996	Cheyenne377	35
4122	50330	Leeper1970	Malcolm1965	49
3711	52868	Steinberg813	Tillery22	95
4118	50649	Fajardo2024	Chang693	77
3714	11764	Garland395	Haas8	11
2931	70343	Evonne2011	Alford2002	34
4620	12541	Alfonzo1950	Rizzo825	8
1021	43781	Rust958	Isaac353	28
779	51331	Colon1964	Cooks2009	19
2934	72618	Doyle1986	Josue1962	20
1019	28817	Delois1978	Timothy598	80
282	39148	Geer789	Maudie579	36
1022	31246	Meryl2026	Raleigh2010	18
1022	31246	Meryl2026	Raleigh2010	25
783	22592	Decker99	Juarez46	17
4120	84822	Mcwhorter7	Odis2	36
4618	35446	Malik697	Nestor1997	95
2432	07102	Tania1996	Billie2004	82
3212	59429	Isiah2	Boyce1959	87
4616	68037	Nicky467	Galina55	57
1021	43781	Rust958	Isaac353	67
2431	44984	Thersa1951	Ashley825	31
283	03987	Efrain4	Lilley1960	34
784	11421	Willis6	Jacque1953	54
1522	93329	Glynda2009	Herschel1999	48
3712	95811	Stephine5	Lorean294	69
286	65500	Martha247	Hamel372	47
2435	58419	Junior1952	Zella551	14
3715	56800	Kim12	Sanford6	69
1020	66137	Treadwell2022	Trinidad5	61
3211	49427	Gerard1960	Vines1977	17
3214	93919	Caudle5	Sumner1958	37
4622	97094	Read1972	Michael1987	100
3715	56800	Kim12	Sanford6	42
787	87327	Walter2006	Eleonora2008	67
2932	51175	Charles1987	Rosalyn1961	57
3215	33474	Lynnette1993	Mel765	2
3716	13878	Jarred1957	Marquetta35	96
2936	55916	Cecilia2021	Pamila1959	98
3713	38962	Florentino734	Trena1992	83
4120	84822	Mcwhorter7	Odis2	92
2436	22224	Katelynn1964	Monnie2	14
1522	93329	Glynda2009	Herschel1999	83
4123	72147	Irwin515	Mercedes1972	57
2434	04098	Lanny5	Dion3	89
2433	56833	Kenny42	Freeman2028	3
287	26494	Joan2026	Sheehan123	47
4121	38019	Bird776	Carl1952	90
4621	14148	Angelic2015	Jada1980	26
4119	22947	Kory2017	Denny344	88
1522	93329	Glynda2009	Herschel1999	39
4121	38019	Bird776	Carl1952	61
1520	58136	Alecia1996	Cheyenne377	63
3213	89550	Renaldo7	Zenia1953	3
3216	25532	Kirkwood2004	Jacquelyne8	92
4125	13193	Rico1958	Suzy1	27
2434	04098	Lanny5	Dion3	1
3213	89550	Renaldo7	Zenia1953	94
2433	56833	Kenny42	Freeman2028	74
3714	11764	Garland395	Haas8	8
2935	49923	Hahn1998	Platt866	74
1022	31246	Meryl2026	Raleigh2010	34
4619	73699	Bollinger1971	Higginbotham463	30
3212	59429	Isiah2	Boyce1959	25
4124	62784	Stephanie267	Bradley1966	66
4617	15697	Lenny2012	Myrick2005	33
1523	28198	Jeramy29	Pinto2002	24
279	40220	May675	Milly1984	92
1521	96272	Gentry2006	Gainey183	58
4618	35446	Malik697	Nestor1997	65
3214	93919	Caudle5	Sumner1958	47
3717	32137	Bravo87	Jesse27	20
1522	93329	Glynda2009	Herschel1999	42
1022	31246	Meryl2026	Raleigh2010	56
2934	72618	Doyle1986	Josue1962	3
2431	44984	Thersa1951	Ashley825	66
788	63041	Aurelio2028	Kimbra1999	54
1523	28198	Jeramy29	Pinto2002	6
781	27978	Sandy1997	Jessie756	1
288	69560	Nash2	Jarred291	69
789	78790	Luis589	Tran716	40
2435	58419	Junior1952	Zella551	19
4619	73699	Bollinger1971	Higginbotham463	27
4622	97094	Read1972	Michael1987	93
4122	50330	Leeper1970	Malcolm1965	86
1020	66137	Treadwell2022	Trinidad5	3
1022	31246	Meryl2026	Raleigh2010	94
4122	50330	Leeper1970	Malcolm1965	34
1022	31246	Meryl2026	Raleigh2010	36
2934	72618	Doyle1986	Josue1962	58
3213	89550	Renaldo7	Zenia1953	20
4125	13193	Rico1958	Suzy1	39
289	46913	Lance2006	Lorette1989	36
4620	12541	Alfonzo1950	Rizzo825	62
2933	51459	Tatiana2029	Toya8	4
2937	98801	Asia1988	Frederick921	3
2934	72618	Doyle1986	Josue1962	66
790	58227	Jolyn1989	Shawnee2019	6
1021	43781	Rust958	Isaac353	45
4623	24578	Cahill2003	Joannie1956	45
780	84963	Angel1987	Dyan2017	55
1523	28198	Jeramy29	Pinto2002	5
280	78565	Dale1954	Berenice2003	28
781	27978	Sandy1997	Jessie756	70
2932	51175	Charles1987	Rosalyn1961	50
3715	56800	Kim12	Sanford6	34
2936	55916	Cecilia2021	Pamila1959	16
3215	33474	Lynnette1993	Mel765	18
2434	04098	Lanny5	Dion3	43
290	01602	Jon1973	Sherman716	6
284	33534	Quentin6	Angela343	37
785	67993	Geraldine2020	Fausto148	48
2433	56833	Kenny42	Freeman2028	43
1523	28198	Jeramy29	Pinto2002	55
1520	58136	Alecia1996	Cheyenne377	50
3714	11764	Garland395	Haas8	42
2436	22224	Katelynn1964	Monnie2	41
4123	72147	Irwin515	Mercedes1972	16
2434	04098	Lanny5	Dion3	4
2432	07102	Tania1996	Billie2004	55
2937	98801	Asia1988	Frederick921	31
2934	72618	Doyle1986	Josue1962	46
1521	96272	Gentry2006	Gainey183	18
3713	38962	Florentino734	Trena1992	48
4623	24578	Cahill2003	Joannie1956	56
4126	46286	Jerrold1980	Jake1954	45
2434	04098	Lanny5	Dion3	15
281	72889	Valadez15	Raul1	28
3213	89550	Renaldo7	Zenia1953	53
4621	14148	Angelic2015	Jada1980	12
791	49336	Shawanda898	Madlyn1954	93
1021	43781	Rust958	Isaac353	33
4124	62784	Stephanie267	Bradley1966	64
291	35184	Tyree71	Lavoie1988	99
1023	03873	Shoshana9	Florance1974	65
782	52777	Stevie2003	Sepulveda2018	41
2935	49923	Hahn1998	Platt866	73
4622	97094	Read1972	Michael1987	30
1523	28198	Jeramy29	Pinto2002	1
2432	07102	Tania1996	Billie2004	98
1522	93329	Glynda2009	Herschel1999	37
4120	84822	Mcwhorter7	Odis2	63
3714	11764	Garland395	Haas8	42
1022	31246	Meryl2026	Raleigh2010	53
281	72889	Valadez15	Raul1	6
2935	49923	Hahn1998	Platt866	92
2935	49923	Hahn1998	Platt866	69
1023	03873	Shoshana9	Florance1974	22
3716	13878	Jarred1957	Marquetta35	21
282	39148	Geer789	Maudie579	35
4121	38019	Bird776	Carl1952	33
783	22592	Decker99	Juarez46	32
2935	49923	Hahn1998	Platt866	28
4618	35446	Malik697	Nestor1997	1
3215	33474	Lynnette1993	Mel765	81
3216	25532	Kirkwood2004	Jacquelyne8	18
4619	73699	Bollinger1971	Higginbotham463	25
3214	93919	Caudle5	Sumner1958	71
1522	93329	Glynda2009	Herschel1999	98
1022	31246	Meryl2026	Raleigh2010	99
3716	13878	Jarred1957	Marquetta35	93
1523	28198	Jeramy29	Pinto2002	63
1023	03873	Shoshana9	Florance1974	26
2434	04098	Lanny5	Dion3	57
1023	03873	Shoshana9	Florance1974	61
1524	18571	Spain1982	Carly1986	62
4122	50330	Leeper1970	Malcolm1965	57
4125	13193	Rico1958	Suzy1	14
3217	92958	Chung345	Vince5	50
1024	39864	Kolb855	Lucina2018	65
1023	03873	Shoshana9	Florance1974	81
1524	18571	Spain1982	Carly1986	4
4121	38019	Bird776	Carl1952	91
792	65419	Charise113	Ericka2000	53
2935	49923	Hahn1998	Platt866	30
4623	24578	Cahill2003	Joannie1956	81
1020	66137	Treadwell2022	Trinidad5	34
2933	51459	Tatiana2029	Toya8	53
4126	46286	Jerrold1980	Jake1954	16
4624	50962	Marion1962	Coon5	82
1024	39864	Kolb855	Lucina2018	5
2435	58419	Junior1952	Zella551	87
4126	46286	Jerrold1980	Jake1954	27
3717	32137	Bravo87	Jesse27	99
1525	01541	Brenner793	Nakisha2011	37
2933	51459	Tatiana2029	Toya8	79
2435	58419	Junior1952	Zella551	7
1521	96272	Gentry2006	Gainey183	28
4624	50962	Marion1962	Coon5	60
3714	11764	Garland395	Haas8	49
4620	12541	Alfonzo1950	Rizzo825	78
2437	12540	Ilana9	Josie25	55
4123	72147	Irwin515	Mercedes1972	77
2938	84275	Knox452	Blythe388	62
4624	50962	Marion1962	Coon5	87
283	03987	Efrain4	Lilley1960	55
4619	73699	Bollinger1971	Higginbotham463	99
2433	56833	Kenny42	Freeman2028	94
292	38441	Willie2020	Yvone1954	32
4620	12541	Alfonzo1950	Rizzo825	8
782	52777	Stevie2003	Sepulveda2018	84
4123	72147	Irwin515	Mercedes1972	84
2438	85115	Proctor362	Johnathon1969	40
3214	93919	Caudle5	Sumner1958	72
1524	18571	Spain1982	Carly1986	56
4127	99921	Edmund238	Bauer2028	90
4625	55495	Selby2010	Corene679	11
2435	58419	Junior1952	Zella551	86
2437	12540	Ilana9	Josie25	3
4122	50330	Leeper1970	Malcolm1965	5
2934	72618	Doyle1986	Josue1962	47
3715	56800	Kim12	Sanford6	2
3215	33474	Lynnette1993	Mel765	100
2936	55916	Cecilia2021	Pamila1959	3
285	78498	Lockwood1971	Lanier1	83
1523	28198	Jeramy29	Pinto2002	59
2936	55916	Cecilia2021	Pamila1959	80
2435	58419	Junior1952	Zella551	82
1023	03873	Shoshana9	Florance1974	52
3715	56800	Kim12	Sanford6	67
2436	22224	Katelynn1964	Monnie2	4
282	39148	Geer789	Maudie579	90
1521	96272	Gentry2006	Gainey183	15
1021	43781	Rust958	Isaac353	22
2434	04098	Lanny5	Dion3	37
786	48962	Boatwright1982	Wingate334	1
3216	25532	Kirkwood2004	Jacquelyne8	61
1524	18571	Spain1982	Carly1986	48
4127	99921	Edmund238	Bauer2028	40
784	11421	Willis6	Jacque1953	50
3713	38962	Florentino734	Trena1992	6
3214	93919	Caudle5	Sumner1958	26
4128	13894	Lesli1991	Brenton1959	78
4127	99921	Edmund238	Bauer2028	23
4625	55495	Selby2010	Corene679	56
3718	27880	Chung2005	Dawne2017	69
1024	39864	Kolb855	Lucina2018	65
783	22592	Decker99	Juarez46	25
2936	55916	Cecilia2021	Pamila1959	38
4128	13894	Lesli1991	Brenton1959	93
286	65500	Martha247	Hamel372	22
1522	93329	Glynda2009	Herschel1999	66
3715	56800	Kim12	Sanford6	36
3215	33474	Lynnette1993	Mel765	71
2937	98801	Asia1988	Frederick921	33
2433	56833	Kenny42	Freeman2028	60
2436	22224	Katelynn1964	Monnie2	56
4625	55495	Selby2010	Corene679	81
1022	31246	Meryl2026	Raleigh2010	86
3218	03561	Burkett1963	Shay1967	76
3716	13878	Jarred1957	Marquetta35	6
3216	25532	Kirkwood2004	Jacquelyne8	49
4621	14148	Angelic2015	Jada1980	52
2936	55916	Cecilia2021	Pamila1959	43
283	03987	Efrain4	Lilley1960	46
787	87327	Walter2006	Eleonora2008	71
3712	95811	Stephine5	Lorean294	10
287	26494	Joan2026	Sheehan123	85
3212	59429	Isiah2	Boyce1959	55
3716	13878	Jarred1957	Marquetta35	68
3216	25532	Kirkwood2004	Jacquelyne8	82
2938	84275	Knox452	Blythe388	43
2435	58419	Junior1952	Zella551	20
1025	55274	William2013	Cherilyn1962	29
1523	28198	Jeramy29	Pinto2002	80
2936	55916	Cecilia2021	Pamila1959	11
1525	01541	Brenner793	Nakisha2011	5
1526	79622	Peralta1	Poirier2012	24
1525	01541	Brenner793	Nakisha2011	2
3217	92958	Chung345	Vince5	23
793	95627	Roselia1973	Cyndy2024	47
1026	30732	Lawanda1999	Damon273	26
3215	33474	Lynnette1993	Mel765	17
293	53964	Cliff3	Lashon876	76
2436	22224	Katelynn1964	Monnie2	26
4626	70278	Humberto8	Boyle1985	93
4124	62784	Stephanie267	Bradley1966	93
794	20360	Contessa2027	Isiah565	6
3717	32137	Bravo87	Jesse27	18
4621	14148	Angelic2015	Jada1980	71
4620	12541	Alfonzo1950	Rizzo825	57
784	11421	Willis6	Jacque1953	95
1021	43781	Rust958	Isaac353	24
2935	49923	Hahn1998	Platt866	40
3717	32137	Bravo87	Jesse27	4
2437	12540	Ilana9	Josie25	11
2937	98801	Asia1988	Frederick921	85
2939	01219	Rosen1961	Kyong619	6
788	63041	Aurelio2028	Kimbra1999	6
2938	84275	Knox452	Blythe388	53
4124	62784	Stephanie267	Bradley1966	27
1522	93329	Glynda2009	Herschel1999	51
3217	92958	Chung345	Vince5	27
284	33534	Quentin6	Angela343	92
785	67993	Geraldine2020	Fausto148	1
4123	72147	Irwin515	Mercedes1972	42
284	33534	Quentin6	Angela343	43
3718	27880	Chung2005	Dawne2017	9
1025	55274	William2013	Cherilyn1962	65
2436	22224	Katelynn1964	Monnie2	94
785	67993	Geraldine2020	Fausto148	8
4622	97094	Read1972	Michael1987	35
2437	12540	Ilana9	Josie25	83
3716	13878	Jarred1957	Marquetta35	98
3719	05993	Daryl181	Nash3	12
285	78498	Lockwood1971	Lanier1	96
4622	97094	Read1972	Michael1987	64
786	48962	Boatwright1982	Wingate334	30
2438	85115	Proctor362	Johnathon1969	77
4129	72933	Latricia2025	Freda1972	90
294	43167	Grantham2021	Dillon1	35
1023	03873	Shoshana9	Florance1974	31
1527	90156	Amelia833	Saenz158	73
4621	14148	Angelic2015	Jada1980	5
2438	85115	Proctor362	Johnathon1969	9
795	36094	Mikel954	Burchfield1990	31
1524	18571	Spain1982	Carly1986	16
3218	03561	Burkett1963	Shay1967	2
