audio_id	user_id	audio_name	artist_name	count
161	62ee028a-be5e-44e6-a6be-f3c13382cd36	Brain Calming Music 	admin	75
41	8543829d-0ab0-4d9a-acc8-be4583ab9f5a	Call Me The Liar	Justatee	100
44	fc2caefe-04b0-4f3c-9202-55e823533deb	Cơn Mưa Cuối	Justatee	58
47	50fd6521-174d-4231-b075-b9c6d6f9c533	Đã Lỡ Yêu Em Nhiều	Justatee	72
48	50fd6521-174d-4231-b075-b9c6d6f9c533	Excuse Me	Justatee	1
48	e1924e41-3205-49ef-955f-3e75d9baf897	Excuse Me	Justatee	43
50	ba0ca2ea-052a-4fc8-b30d-8b16a91bf1cd	G Queen	Justatee	46
50	7b6f8e1f-af45-47c7-8ea2-575a6165904f	G Queen	Justatee	6
52	32725917-b821-48d6-97c6-16b123b905bd	Hoa Sữa	Justatee	97
52	fe21a6a0-9772-4f01-b06d-f67e2c09ce10	Hoa Sữa	Justatee	77
55	ba0ca2ea-052a-4fc8-b30d-8b16a91bf1cd	Juss (Good Morning Vietnam)	Justatee	83
56	49722cd1-23d4-459a-9555-2ba4b1bead37	Bâng Khuâng	Justatee	17
57	49722cd1-23d4-459a-9555-2ba4b1bead37	Crying Over You	Justatee	77
58	32725917-b821-48d6-97c6-16b123b905bd	Forever Alone	Justatee	1
59	e1924e41-3205-49ef-955f-3e75d9baf897	Thằng Điên	Justatee	3
61	037513a0-605c-45fb-ae06-8f76f1034fb6	Lời Nối Dối Chân Thật	Justatee	67
62	fbe1519f-caf6-488b-bc3b-86eaad4534ad	Look At Me	Justatee	4
80	8726387e-974b-4f94-8a62-7716dc3b1252	Ngôi Sao Lẻ Loi	Justatee	42
83	ba0ca2ea-052a-4fc8-b30d-8b16a91bf1cd	Nơi Nào Mày Đến	Justatee	90
85	fbe1519f-caf6-488b-bc3b-86eaad4534ad	Party All Night	Justatee	82
87	f62f762c-f5fa-416c-9ee0-e0ef880e0ab6	Play Girl	Justatee	6
88	037513a0-605c-45fb-ae06-8f76f1034fb6	Real Love	Justatee	80
89	48e0ba21-dca9-4437-8bea-935371a8e178	She Neva Knows	Justatee	64
97	058d8041-122e-4c74-8398-f7e975b6f4a9	Vụt Tan	Justatee	51
53	7b6f8e1f-af45-47c7-8ea2-575a6165904f	Saviour	Hoaprox	56
54	fe21a6a0-9772-4f01-b06d-f67e2c09ce10	Waiting For You	Hoaprox	51
81	0abed3f9-e4c1-49fc-96a8-458f8374cc1f	With You(Ngẫu Hứng)	Hoaprox	11
81	62ee028a-be5e-44e6-a6be-f3c13382cd36	With You(Ngẫu Hứng)	Hoaprox	39
82	fd705857-b301-44c9-b24c-496c8339ff70	Nơi Em Muốn Tới	Hoaprox	12
82	fd705857-b301-44c9-b24c-496c8339ff70	Nơi Em Muốn Tới	Hoaprox	1
90	037513a0-605c-45fb-ae06-8f76f1034fb6	Thank You Hero	Hoaprox	92
90	fc2caefe-04b0-4f3c-9202-55e823533deb	Thank You Hero	Hoaprox	67
91	8543829d-0ab0-4d9a-acc8-be4583ab9f5a	Thì Thầm Mùa Xuân	Hoaprox	22
91	058d8041-122e-4c74-8398-f7e975b6f4a9	Thì Thầm Mùa Xuân	Hoaprox	26
96	fc2caefe-04b0-4f3c-9202-55e823533deb	Vô Tình	Hoaprox	37
96	32725917-b821-48d6-97c6-16b123b905bd	Vô Tình	Hoaprox	6
19	4a5bb9b8-62c1-4583-90bd-d496d0bb7345	Bao Giờ Lấy Chồng	Bích Phương	51
19	50fd6521-174d-4231-b075-b9c6d6f9c533	Bao Giờ Lấy Chồng	Bích Phương	48
20	7b6f8e1f-af45-47c7-8ea2-575a6165904f	Bùa Yêu	Bích Phương	87
21	4a5bb9b8-62c1-4583-90bd-d496d0bb7345	Chú Mèo	Bích Phương	37
22	2fa26169-bc0f-411d-9b49-05a7feb14e35	Chị Ngả Em Nâng	Bích Phương	38
23	fc2caefe-04b0-4f3c-9202-55e823533deb	Có Khi Nào Rời Xa	Bích Phương	35
24	fe21a6a0-9772-4f01-b06d-f67e2c09ce10	Em Chào Tết	Bích Phương	92
25	0dc689f7-984a-4f4e-9475-f27f720b23d9	Gửi Anh Xa Nhớ	Bích Phương	90
26	0abed3f9-e4c1-49fc-96a8-458f8374cc1f	Kén Cá Chọn Anh	Bích Phương	66
27	2fa26169-bc0f-411d-9b49-05a7feb14e35	Mình Yêu Nhau Đi	Bích Phương	57
29	49722cd1-23d4-459a-9555-2ba4b1bead37	Ngay Ở Đây Ngay Lúc Này	Bích Phương	16
30	67ccf3ac-3fef-44d4-921b-a6362884ee23	Nói Thương Nhau Đừng Làm Trái Tim Em Đau	Bích Phương	6
31	67ccf3ac-3fef-44d4-921b-a6362884ee23	Sâu Trong Em	Bích Phương	40
31	4a5bb9b8-62c1-4583-90bd-d496d0bb7345	Sâu Trong Em	Bích Phương	74
32	f62f762c-f5fa-416c-9ee0-e0ef880e0ab6	Thích Thì Chơi	Bích Phương	67
32	48e0ba21-dca9-4437-8bea-935371a8e178	Thích Thì Chơi	Bích Phương	13
33	fc2caefe-04b0-4f3c-9202-55e823533deb	Tiễn Khách	Bích Phương	88
33	67ccf3ac-3fef-44d4-921b-a6362884ee23	Tiễn Khách	Bích Phương	76
34	2fa26169-bc0f-411d-9b49-05a7feb14e35	Tuổi Gì Mà Chẳng Thích Lì Xì	Bích Phương	47
34	48e0ba21-dca9-4437-8bea-935371a8e178	Tuổi Gì Mà Chẳng Thích Lì Xì	Bích Phương	8
35	67ccf3ac-3fef-44d4-921b-a6362884ee23	Vẫn	Bích Phương	3
35	0abed3f9-e4c1-49fc-96a8-458f8374cc1f	Vẫn	Bích Phương	87
36	fc2caefe-04b0-4f3c-9202-55e823533deb	Em Bỏ Hút Thuốc Chưa	Bích Phương	29
36	62ee028a-be5e-44e6-a6be-f3c13382cd36	Em Bỏ Hút Thuốc Chưa	Bích Phương	27
37	058d8041-122e-4c74-8398-f7e975b6f4a9	Từ Chối Nhẹ Nhàng Thôi	Bích Phương	7
38	2fa26169-bc0f-411d-9b49-05a7feb14e35	Đi Đu Đưa Đi	Bích Phương	31
39	a379200e-4cb1-4d04-a30f-2b36660f1572	Đưa Em Đi Khắp Thế Gian	Bích Phương	31
40	058d8041-122e-4c74-8398-f7e975b6f4a9	Đố Anh Đoán Được	Bích Phương	7
65	32725917-b821-48d6-97c6-16b123b905bd	Animals	Maroon 5	1
66	4a5bb9b8-62c1-4583-90bd-d496d0bb7345	Cold	Maroon 5	52
67	fd705857-b301-44c9-b24c-496c8339ff70	Girls Like You	Maroon 5	80
68	50fd6521-174d-4231-b075-b9c6d6f9c533	Maps	Maroon 5	27
69	7b6f8e1f-af45-47c7-8ea2-575a6165904f	Memories	Maroon 5	81
70	0abed3f9-e4c1-49fc-96a8-458f8374cc1f	Misery	Maroon 5	34
71	4a5bb9b8-62c1-4583-90bd-d496d0bb7345	One More Night	Maroon 5	3
72	0dc689f7-984a-4f4e-9475-f27f720b23d9	Payphone	Maroon 5	3
73	8543829d-0ab0-4d9a-acc8-be4583ab9f5a	She Will Be Loved	Maroon 5	68
74	0dc689f7-984a-4f4e-9475-f27f720b23d9	Sugar	Maroon 5	23
43	f80ccdf9-c952-408c-b94f-5b5e18addb31	Cho Mình Em	Đen Vâu	84
43	8543829d-0ab0-4d9a-acc8-be4583ab9f5a	Cho Mình Em	Đen Vâu	11
51	e1924e41-3205-49ef-955f-3e75d9baf897	Gieo Quẻ	Đen Vâu	8
63	0abed3f9-e4c1-49fc-96a8-458f8374cc1f	Luôn Yêu Đời	Đen Vâu	93
63	f62f762c-f5fa-416c-9ee0-e0ef880e0ab6	Luôn Yêu Đời	Đen Vâu	96
75	037513a0-605c-45fb-ae06-8f76f1034fb6	Mở Mắt	Đen Vâu	84
75	ba0ca2ea-052a-4fc8-b30d-8b16a91bf1cd	Mở Mắt	Đen Vâu	26
78	f62f762c-f5fa-416c-9ee0-e0ef880e0ab6	Nấu Ăn Cho Em 	Đen Vâu	71
79	8543829d-0ab0-4d9a-acc8-be4583ab9f5a	Ngày Khác Lạ	Đen Vâu	6
95	f62f762c-f5fa-416c-9ee0-e0ef880e0ab6	Vì Yêu Cứ Đâm Đầu	Đen Vâu	19
100	62ee028a-be5e-44e6-a6be-f3c13382cd36	Bài Này Chill Phết	Đen Vâu	42
101	f80ccdf9-c952-408c-b94f-5b5e18addb31	Cảm Ơn	Đen Vâu	11
102	fc2caefe-04b0-4f3c-9202-55e823533deb	Hai Triệu Năm	Đen Vâu	97
103	7b6f8e1f-af45-47c7-8ea2-575a6165904f	Lối Nhỏ	Đen Vâu	83
104	7b6f8e1f-af45-47c7-8ea2-575a6165904f	Mang Tiền Về Cho Mẹ	Đen Vâu	70
104	037513a0-605c-45fb-ae06-8f76f1034fb6	Mang Tiền Về Cho Mẹ	Đen Vâu	50
105	2fa26169-bc0f-411d-9b49-05a7feb14e35	Mười Năm	Đen Vâu	95
105	2fa26169-bc0f-411d-9b49-05a7feb14e35	Mười Năm	Đen Vâu	90
106	e1924e41-3205-49ef-955f-3e75d9baf897	Trốn Tìm	Đen Vâu	26
106	fbe1519f-caf6-488b-bc3b-86eaad4534ad	Trốn Tìm	Đen Vâu	23
107	fbe1519f-caf6-488b-bc3b-86eaad4534ad	Một Triệu Like	Đen Vâu	85
107	fc2caefe-04b0-4f3c-9202-55e823533deb	Một Triệu Like	Đen Vâu	79
108	0dc689f7-984a-4f4e-9475-f27f720b23d9	Đi Về Nhà	Đen Vâu	57
109	058d8041-122e-4c74-8398-f7e975b6f4a9	Đưa Nhau Đi Trốn	Đen Vâu	37
109	0abed3f9-e4c1-49fc-96a8-458f8374cc1f	Đưa Nhau Đi Trốn	Đen Vâu	99
